Year,Stage,Home Team Name,Away Team Name,Home Team Goals,Away Team Goals,Win conditions,Host Nation?_home,No. Prev Won World Cups_home,No. Ballon D'Or Winners/GOATs in Squad_home,Net Oil Exporter?_home,EU Member?_home,Recently Liberated from Authoritarianism?_home,Neoliberal Shock?_home,Committing Genocide?_home,Population (in millions)_home,Ideological Spectrum_Center_home,Ideological Spectrum_Center Left_home,Ideological Spectrum_Center Right_home,Ideological Spectrum_Left_home,Ideological Spectrum_Left _home,Ideological Spectrum_Right_home,Authoritarian Government?_home,Political System_Authoritarian Dictatorship_home,Political System_Authoritarian Monarchy_home,Political System_Authoritarian Theocracy_home,Political System_Christian Democracy_home,Political System_Communist Dictatorship_home,Political System_Constitutional Monarchy_home,Political System_Democracy_home,Political System_Emerging Democracy_home,Political System_Fascist Dictatorship_home,Political System_Fragile Democracy_home,Political System_Military Junta_home,Political System_Neoliberal Democracy_home,Political System_Populist Democracy_home,Political System_Social Democracy_home,Continent_Africa_home,Continent_Asia_home,Continent_Europe_home,Continent_Middle East_home,Continent_North America_home,Continent_Oceania_home,Continent_South America_home,WasColonizer_home,WasColonized_home,Same Government as Brazil?_home,No. WC Prev. Attended_home,No. Years Since Last WC Attendance_home,No. Years Since Best WC Perf._home,Best Perf._Final_home,Best Perf._Group Stage_home,Best Perf._New_home,Best Perf._Quarter-Final_home,Best Perf._Round of 16_home,Best Perf._Semi-Final_home,Host Nation?_away,No. Prev Won World Cups_away,No. Ballon D'Or Winners/GOATs in Squad_away,Net Oil Exporter?_away,EU Member?_away,Recently Liberated from Authoritarianism?_away,Neoliberal Shock?_away,Committing Genocide?_away,Population (in millions)_away,Ideological Spectrum_Center_away,Ideological Spectrum_Center Left_away,Ideological Spectrum_Center Right_away,Ideological Spectrum_Left_away,Ideological Spectrum_Left _away,Ideological Spectrum_Right_away,Authoritarian Government?_away,Political System_Authoritarian Dictatorship_away,Political System_Authoritarian Monarchy_away,Political System_Authoritarian Theocracy_away,Political System_Christian Democracy_away,Political System_Communist Dictatorship_away,Political System_Constitutional Monarchy_away,Political System_Democracy_away,Political System_Emerging Democracy_away,Political System_Fascist Dictatorship_away,Political System_Fragile Democracy_away,Political System_Military Junta_away,Political System_Neoliberal Democracy_away,Political System_Populist Democracy_away,Political System_Social Democracy_away,Continent_Africa_away,Continent_Asia_away,Continent_Europe_away,Continent_Middle East_away,Continent_North America_away,Continent_Oceania_away,Continent_South America_away,WasColonizer_away,WasColonized_away,Same Government as Brazil?_away,No. WC Prev. Attended_away,No. Years Since Last WC Attendance_away,No. Years Since Best WC Perf._away,Best Perf._Final_away,Best Perf._Group Stage_away,Best Perf._New_away,Best Perf._Quarter-Final_away,Best Perf._Round of 16_away,Best Perf._Semi-Final_away,Home_Colonized_Away,Away_Colonized_Home,GroupStage,R16,QF,SF,F,PO3
2010.0,Group A,France,Mexico,0.0,2.0, ,0,1,0,0,1,0,0,0,64.71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,12,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,111.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,13,4,24,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2010.0,Group D,Germany,Serbia,0.0,1.0, ,0,3,0,0,1,0,0,0,81.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,6,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.321,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1930,1930,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2010.0,Group C,Slovenia,United States,2.0,2.0, ,0,0,0,0,1,0,1,0,2.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,8,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,306.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,8,4,80,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2010.0,Group C,England,Algeria,0.0,0.0, ,0,1,0,0,1,0,0,0,52.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,12,4,44,1,0,0,0,0,0,0,0,0,1,0,0,0,0,35.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,24,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2010.0,Group E,Netherlands,Japan,1.0,0.0, ,0,0,0,0,1,0,0,0,16.53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,8,4,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,128.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,4,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2010.0,Group D,Ghana,Australia,1.0,1.0, ,0,0,0,1,0,0,0,0,24.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,2,4,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2010.0,Group E,Cameroon,Denmark,1.0,2.0, ,0,0,0,1,0,0,0,0,19.32,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,8,20,0,0,0,1,0,0,0,0,0,1,1,0,0,0,5.523,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3,8,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2010.0,Group F,Slovakia,Paraguay,0.0,2.0, ,0,0,0,0,1,0,0,0,5.386,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1930,1930,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.703,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,7,4,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2010.0,Group F,Italy,New Zealand,1.0,1.0, ,0,4,1,0,1,0,0,0,59.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,16,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.303,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,28,28,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2010.0,Group G,Brazil,Ivory Coast,3.0,1.0, ,0,5,1,0,0,0,0,0,194.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,18,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2010.0,Group G,Portugal,North Korea,7.0,0.0, ,0,0,1,0,1,0,1,0,10.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24.58,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,44,44,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2010.0,Group H,Chile,Switzerland,1.0,0.0, ,0,0,0,0,0,0,0,0,16.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,7,12,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.744,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8,4,56,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2010.0,Group H,Spain,Honduras,2.0,0.0, ,0,0,0,0,1,0,0,0,46.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,12,4,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.277,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,28,28,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2010.0,Group A,Mexico,Uruguay,0.0,1.0, ,0,0,0,1,0,0,0,0,111.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,13,4,24,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3.344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,10,8,60,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2010.0,Group A,France,South Africa,1.0,2.0, ,0,1,0,0,1,0,0,0,64.71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,12,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,51.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,8,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2010.0,Group B,Nigeria,South Korea,2.0,2.0, ,0,0,0,1,0,0,0,0,156.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,8,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,49.31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7,4,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2010.0,Group B,Greece,Argentina,0.0,2.0, ,0,0,0,0,1,0,1,0,11.11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,16,16,0,1,0,0,0,0,0,2,1,0,0,0,0,0,40.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,14,4,20,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2010.0,Group C,Slovenia,England,0.0,1.0, ,0,0,0,0,1,0,1,0,2.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,8,8,0,1,0,0,0,0,0,1,0,0,1,0,0,0,52.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,12,4,44,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2010.0,Group C,United States,Algeria,1.0,0.0, ,0,0,0,0,0,0,0,0,306.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,8,4,80,0,0,0,0,0,1,0,0,0,1,0,0,0,0,35.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,24,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2010.0,Group D,Ghana,Germany,0.0,1.0, ,0,0,0,1,0,0,0,0,24.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,4,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,81.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,6,4,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2010.0,Group D,Australia,Serbia,2.0,1.0, ,0,0,0,0,0,0,0,0,21.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,2,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.321,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1930,1930,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2010.0,Group F,Slovakia,Italy,3.0,2.0, ,0,0,0,0,1,0,0,0,5.386,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1930,1930,0,0,1,0,0,0,0,4,1,0,1,0,0,0,59.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,16,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2010.0,Group F,Paraguay,New Zealand,0.0,0.0, ,0,0,0,0,0,0,0,0,5.703,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,7,4,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.303,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,28,28,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2010.0,Group E,Denmark,Japan,1.0,3.0, ,0,0,0,1,1,0,0,0,5.523,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3,8,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,128.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,4,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2010.0,Group E,Cameroon,Netherlands,1.0,2.0, ,0,0,0,1,0,0,0,0,19.32,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,8,20,0,0,0,1,0,0,0,0,0,0,1,0,0,0,16.53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,8,4,32,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2010.0,Group G,Portugal,Brazil,0.0,0.0, ,0,0,1,0,1,0,1,0,10.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4,4,4,0,0,0,0,0,1,0,5,1,0,0,0,0,0,194.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,18,4,8,1,0,0,0,0,0,1,0,1,0,0,0,0,0
2010.0,Group G,North Korea,Ivory Coast,0.0,3.0, ,0,0,0,0,0,0,0,0,24.58,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,44,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2010.0,Group H,Chile,Spain,1.0,2.0, ,0,0,0,0,0,0,0,0,16.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,7,12,48,0,0,0,0,0,1,0,0,0,0,1,0,0,0,46.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,12,4,60,0,0,0,0,0,1,0,1,1,0,0,0,0,0
2010.0,Group H,Switzerland,Honduras,0.0,0.0, ,0,0,0,0,0,0,0,0,7.744,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8,4,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.277,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,28,28,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2010.0,Round of 16,Uruguay,South Korea,2.0,1.0, ,0,2,0,0,0,0,0,0,3.344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,10,8,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49.31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7,4,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2010.0,Round of 16,United States,Ghana,1.0,2.0,Ghana win after extra time ,0,0,0,0,0,0,0,0,306.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,8,4,80,0,0,0,0,0,1,0,0,0,1,0,0,0,0,24.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,4,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2010.0,Round of 16,Germany,England,4.0,1.0, ,0,3,0,0,1,0,0,0,81.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,6,4,8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,52.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,12,4,44,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2010.0,Round of 16,Argentina,Mexico,3.0,1.0, ,0,2,1,0,0,0,0,0,40.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,14,4,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,111.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,13,4,24,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2010.0,Round of 16,Netherlands,Slovakia,2.0,1.0, ,0,0,0,0,1,0,0,0,16.53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,8,4,32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5.386,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1930,1930,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2010.0,Round of 16,Brazil,Chile,3.0,0.0, ,0,5,1,0,0,0,0,0,194.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,18,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,7,12,48,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2010.0,Round of 16,Paraguay,Japan,0.0,0.0,Paraguay win on penalties (5 - 3) ,0,0,0,0,0,0,0,0,5.703,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,7,4,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,128.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,4,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2010.0,Round of 16,Spain,Portugal,1.0,0.0, ,0,0,0,0,1,0,0,0,46.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,12,4,60,0,0,0,0,0,1,0,0,1,0,1,0,1,0,10.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4,4,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2010.0,Quarter-finals,Netherlands,Brazil,2.0,1.0, ,0,0,0,0,1,0,0,0,16.53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,8,4,32,1,0,0,0,0,0,0,5,1,0,0,0,0,0,194.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,18,4,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2010.0,Quarter-finals,Uruguay,Ghana,1.0,1.0,Uruguay win on penalties (4 - 2) ,0,2,0,0,0,0,0,0,3.344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,10,8,60,1,0,0,0,0,0,0,0,0,1,0,0,0,0,24.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,4,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2010.0,Quarter-finals,Argentina,Germany,0.0,4.0, ,0,2,1,0,0,0,0,0,40.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,14,4,20,1,0,0,0,0,0,0,3,0,0,1,0,0,0,81.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,6,4,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2010.0,Quarter-finals,Paraguay,Spain,0.0,1.0, ,0,0,0,0,0,0,0,0,5.703,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,7,4,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,46.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,12,4,60,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2010.0,Semi-finals,Uruguay,Netherlands,2.0,3.0, ,0,2,0,0,0,0,0,0,3.344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,10,8,60,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16.53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,8,4,32,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2010.0,Semi-finals,Germany,Spain,0.0,1.0, ,0,3,0,0,1,0,0,0,81.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,6,4,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,46.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,12,4,60,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2010.0,Match for third place,Uruguay,Germany,2.0,3.0, ,0,2,0,0,0,0,0,0,3.344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,10,8,60,1,0,0,0,0,0,0,3,0,0,1,0,0,0,81.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,6,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2010.0,Final,Netherlands,Spain,0.0,1.0,Spain win after extra time ,0,0,0,0,1,0,0,0,16.53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,8,4,32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,46.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,12,4,60,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2014.0,Group A,Brazil,Croatia,3.0,1.0, ,1,5,0,0,0,0,0,0,201.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,19,4,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.256,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,8,16,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2014.0,Group A,Mexico,Cameroon,1.0,0.0, ,0,0,0,1,0,0,0,0,117.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,14,4,28,0,0,0,1,0,0,0,0,0,1,0,0,0,0,21.63,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,4,24,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2014.0,Group B,Spain,Netherlands,1.0,5.0, ,0,1,0,0,1,0,0,0,46.62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,13,4,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,9,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2014.0,Group B,Chile,Australia,3.0,1.0, ,0,0,0,0,0,0,0,0,17.51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,8,4,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23.13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,4,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2014.0,Group C,Colombia,Greece,3.0,0.0, ,0,0,0,1,0,0,0,0,46.24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,4,16,24,0,0,0,0,1,0,0,0,0,0,1,0,1,0,10.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0
